0.00163814 -0.327812 -0.311823 -1.33984
0.0041339 0.290931 0.123545 14.4519
-0.0842927 -0.23914 0.181319 3.17072
0.490876 0.224644 0.0995915 3.10462
0.38627 -0.305999 -0.201894 0.940481
0.270684 -0.107039 0.442599 8.02794
-0.0431521 0.0792687 -0.187551 8.95215
0.191941 -0.464584 0.376939 3.89907
0.174379 -0.180943 -0.353134 8.70558
0.464376 0.343538 -0.110401 3.49129
0.276517 -0.569024 0.104336 -6.64267
0.113176 0.0523071 0.0896348 0.0120033
0.162021 0.399664 -0.228292 3.40115
-0.113141 0.226093 -0.326116 14.749
-0.117079 -0.15416 -0.175287 7.99204
0.0389614 -0.0867573 -0.452585 -3.73126
0.00707911 0.227077 0.0933901 13.9467
0.306708 -0.304325 0.0483993 12.6836
0.0393462 -0.334611 -0.0893534 8.14771
0.251399 0.554359 -0.146589 3.46968
-0.716674 -0.231434 0.45726 0.16309
-0.852155 -0.191688 -0.472293 15.0839
0.249752 0.417623 -0.603243 3.11876
-0.025907 -0.337966 -0.168666 -1.02196
-0.422488 0.0606363 0.734825 2.44063
0.0935982 0.783006 0.260006 7.16185
0.267937 0.138936 0.357599 12.2742
-0.246034 0.449854 0.452125 -7.75263
-0.0322928 -0.094981 -0.0849832 0.207146
-0.366702 -0.0481789 -0.243381 13.218
0.205107 -0.560142 -0.212223 5.74191
0.0153754 0.355017 0.0505396 -0.841637
-0.148922 -0.234141 -0.194106 4.81536
0.0434987 -0.405408 -0.0930564 5.38103
0.228907 0.343477 -0.276567 8.14371
0.152971 -0.854054 0.452 -1.01281
-0.0357628 -0.264809 0.246115 5.89694
0.0978709 0.0365613 0.297999 -0.735519
0.220464 -0.0065401 0.479183 2.52942
0.0925059 -0.0890628 0.139298 -1.76753
0.149582 0.243629 -0.26786 0.826695
0.0172468 0.214835 0.379317 11.1279
-0.0462914 -0.357272 -0.0933588 -2.13788
-0.346541 0.331597 -0.417146 -3.15492
-0.502903 -0.0180554 -0.253553 11.9527
-0.242156 0.270875 0.0388192 5.97332
0.412831 -0.210113 0.200312 3.9136
0.376563 0.175493 -0.205382 7.24202
-0.02788 -0.104673 0.119992 13.9572
-0.379792 0.19426 0.105545 6.60005
-2.85092e-05 0.0621659 0.249572 1.77204
0.326831 -0.0584013 0.238294 0.113256
0.0327849 0.272835 -0.26166 1.57547
-0.2346 0.304283 0.159293 -6.94845
0.492768 0.0836265 -0.157319 11.0714
0.436443 -0.285625 -0.321692 12.6196
-0.0209942 0.110574 0.133722 -3.7574
0.388081 0.539218 0.16014 -4.36378
-0.493713 0.140147 0.120036 8.20199
-0.131743 -0.056399 -0.199022 -1.66377
-0.451357 -0.0107294 0.236613 7.00688
-0.0886198 -0.329238 0.0707265 4.74673
-0.254952 -0.000100681 -0.128117 1.99094
-0.334216 -0.20119 0.235012 1.03656
0.264758 0.862537 -0.315836 5.80889
-0.532924 0.378428 -0.12288 9.89922
-0.156443 0.26675 0.0731526 2.00709
-0.168169 0.0955661 -0.0777569 2.36525
-0.0618787 -0.100106 0.331262 6.02227
0.015366 0.162611 0.281555 5.2031
-0.397399 0.492201 -0.215506 1.47257
-0.774661 -0.77609 -0.28166 10.3911
0.62091 -0.141286 0.570274 -2.79417
0.211973 -0.208382 -0.241375 10.394
-0.0575552 0.511289 -0.0408878 3.32355
0.0693738 0.379451 0.00723652 16.8229
0.41395 -0.158337 0.635451 -0.256311
-0.212196 0.155881 -0.173157 10.5824
0.334454 -0.124969 0.152452 1.98888
-0.114477 -0.513482 -0.358443 14.1237
0.160239 -0.146618 -0.0247485 1.37469
0.138632 0.034571 0.0073308 14.6062
-0.334881 0.226292 -0.255982 0.731186
0.130696 0.196318 -0.250704 5.98917
0.160334 -0.134519 -0.214506 7.3861
-0.263224 0.520868 -0.0977461 11.525
-0.26559 -0.0582031 -0.4633 9.35186
-0.11555 -0.622642 -0.114354 17.853
-0.13528 0.216143 0.215817 5.77734
0.118481 -0.275513 0.234519 -2.99233
0.20022 -0.162918 -0.66467 1.97605
-0.0564248 0.356399 0.0992524 -0.340235
0.117296 -0.412318 -0.141939 2.86736
-0.254374 -0.248466 0.142237 4.39743
0.5427 0.187978 -0.368897 16.7062
-0.0448947 0.0251167 0.530043 14.8242
0.756212 -0.223938 -0.26357 -1.93455
0.384127 0.288548 -0.14414 3.13299
-0.203365 -0.0270308 -0.352957 -1.0716
0.174938 0.0556766 -0.0668822 13.6225
0.51161 0.0890929 0.53936 10.8074
0.129565 -0.353201 -0.131817 11.2501
0.326509 -0.319375 -0.399367 5.98286
-0.0121268 0.380463 -0.35095 -4.44161
0.363279 0.109501 -0.152405 8.87906
-0.0853293 0.00627858 -0.0239003 8.68069
-0.335071 -0.351195 0.176673 2.67231
0.234234 0.277523 0.0852112 0.31166
0.361398 -0.146368 -0.161361 -5.30644
0.0546101 -0.198763 -0.145252 10.6135
-0.111416 0.0559045 -0.172166 1.68962
-0.206305 0.165118 0.0624347 -1.53646
0.184803 0.34976 -0.170976 4.90896
-0.224511 -0.075732 0.0907539 2.3393
0.189882 -0.163775 -0.397149 3.12064
0.0547757 0.403765 -0.30974 8.35473
-0.571 0.271027 -0.299088 8.10123
-0.351586 -0.194032 0.297402 6.16101
-0.125939 -0.0505947 0.0218981 18.3643
-0.420696 -0.140914 -0.132491 10.1411
-0.0495292 0.206966 0.166413 6.64132
-0.167937 0.241117 0.368577 12.5035
-0.394724 0.00828692 -0.0996745 20.1229
-0.509661 -0.238672 0.376557 7.47165
0.0424541 -0.0570777 -0.298806 8.72096
-0.0994736 -0.0518513 -0.181862 14.9729
0.106673 -0.275496 -0.380605 -0.5254
0.39786 -0.0676748 -0.315815 4.77333
0.137764 -0.477079 -0.117612 -0.0186893
-0.106484 0.190819 -0.0717032 6.25346
0.114328 0.395391 0.0216728 -1.84971
0.411081 0.0790982 -0.405359 14.3371
-0.314783 0.269104 -0.276619 -6.44834
-0.219736 0.163351 0.280735 5.46402
-0.174877 -0.142131 -0.150949 2.93448
0.0719239 -0.107816 0.29355 2.10355
0.18889 -0.297706 -0.202586 -0.77021
-0.16962 0.161557 0.0530695 1.83266
-0.091125 0.442603 -0.111518 13.2963
-0.258169 0.144638 0.107949 0.0782921
0.547945 -0.280817 -0.148591 0.442179
0.686915 0.0404094 -0.251815 10.2047
-0.235491 -0.129629 0.286929 6.07963
0.249863 -0.00931418 -0.131546 2.53994
-0.411694 -0.123193 -0.11912 4.17299
0.126873 -0.486294 -0.294724 12.9977
0.00696676 0.265599 -1.12475 7.95943
0.367362 -0.569843 0.102915 3.35549
0.118155 -0.0342515 0.281638 -8.83844
0.536853 -0.178744 0.0151002 6.83203
0.0534357 -0.265975 0.331562 -1.42571
0.148583 0.247471 0.354903 7.59742
0.0593137 0.0329505 -0.0518154 1.68128
-0.165841 -0.24465 0.814885 0.428584
0.275895 0.175616 -0.497754 1.38451
0.258501 -0.249517 -0.195551 9.03012
0.319052 0.535963 -0.423052 4.19143
-0.104664 -0.103959 -0.136365 7.50508
0.122611 -0.244003 -0.289918 -4.19638
0.264899 -0.290772 -0.116265 12.3957
0.338095 0.0194561 -0.0767552 9.28619
0.232874 0.10693 -0.298206 5.82738
0.0897444 0.296534 -0.670542 -5.85822
0.1407 -0.385854 0.0956838 7.65996
0.081452 0.45583 0.449537 -0.3006
-0.02367 0.209941 -0.17509 12.2807
-0.211135 -0.191126 -0.666995 2.75889
0.135105 0.227772 -0.00199207 -5.3798
-0.506011 -0.119491 0.108101 -1.32968
-0.532935 -0.464476 0.436814 7.08282
0.511134 -0.10472 -0.136646 1.27419
0.0316839 -0.0080824 -0.229345 2.00874
-0.248466 0.126954 -0.0506148 0.243792
0.0765188 -0.357349 0.199263 0.745107
0.125497 0.237433 -0.263929 6.35751
-0.191835 0.0883644 0.242799 9.93623
0.0175774 0.340884 -0.061817 6.19071
-0.00178317 -0.33326 0.276093 -2.41624
-0.441643 -0.131494 -0.26953 -2.92423
-0.0531914 0.393915 0.202493 -9.22791
0.491922 -0.575173 0.59522 -4.38684
-0.387979 0.124084 0.00383825 4.13182
0.547264 -0.240012 0.177502 2.65469
-0.19055 -0.0275937 0.526194 2.9805
-0.231471 0.093046 -0.0890787 6.81581
0.442664 0.104523 0.342452 -1.68192
-0.0172826 -0.427529 -0.224929 5.65149
0.495167 0.900143 -0.379047 9.68805
-0.339676 0.0929357 -0.202744 11.5983
0.47631 -0.334425 -0.373014 2.15272
-0.387801 0.43324 0.373221 15.9493
0.594149 -0.315956 0.243847 -1.84219
0.137307 0.311975 -0.264561 5.53721
0.367764 0.0149547 -0.131529 7.71586
-0.00666846 -0.559082 -0.130339 4.90581
0.46266 0.56682 -0.199464 4.01439
-0.651208 0.36577 -0.566302 2.64051
-0.0119902 0.181323 0.133829 10.1664
0.0841716 -0.458478 -0.00285677 12.8009
0.233408 -0.177767 0.563942 0.806083
0.518353 0.123883 0.296127 7.14421
0.20761 0.116852 -0.951997 7.6504
-0.110996 0.00269496 0.208632 4.81345
-0.0315491 0.0245723 0.561336 14.1642
-0.0637249 -0.201979 -0.333376 14.1374
-0.130735 -0.0629795 -0.415432 -4.13158
0.389889 -0.197604 0.0874195 1.40237
-0.183212 -0.177538 0.217647 1.88713
-0.487149 0.140448 -0.192811 6.36092
-0.0230836 -0.011609 0.0376914 9.30856
0.411544 0.213907 -0.0307877 4.83933
-0.508101 0.501944 0.164493 -1.95743
0.22179 0.263511 0.377778 20.1099
-0.107527 -0.270135 0.279255 9.23074
-0.146245 0.473767 -0.343408 9.66939
0.298495 -0.00433083 -0.117022 -2.24808
-0.0747881 -0.294557 -0.623881 4.25824
-0.0665653 -0.380766 0.581471 1.65332
-0.267291 -0.0488102 0.78604 3.77349
-0.273213 -0.346814 0.15413 0.705523
0.0398739 -0.190959 0.0231711 2.45253
0.0283478 -0.205155 -0.308141 7.10789
0.10897 0.0251854 0.0894173 2.47632
0.132368 -0.0424896 -0.278906 -3.45727
0.205149 0.210226 -0.232959 8.25914
0.0338044 0.205442 0.0692458 -4.58571
0.0179116 0.481503 0.0213041 3.94931
0.178101 0.507937 -0.0981492 9.89617
0.156137 0.37553 0.567945 8.45122
0.15423 -0.147969 0.165243 13.8354
-0.0889428 0.183596 -0.120157 6.5647
-0.599937 0.195016 -0.117141 3.24425
-0.200035 0.2173 0.236953 11.5305
0.0390178 0.43421 0.102015 7.56553
0.67843 0.135601 -0.0403351 -2.05895
-0.199767 0.700544 0.0526286 13.3106
-0.0276126 0.182455 0.00583314 6.98396
-0.0123387 -0.433397 -0.0718268 2.48255
0.415167 -0.0597174 -0.478956 8.4643
-0.335648 -0.513005 -0.152289 1.7765
0.0642516 -0.679676 0.292338 -8.69758
-0.139291 0.124494 -0.499979 9.18651
0.209681 -0.175174 -0.0757268 -0.0118329
0.367212 0.308168 0.0738724 9.28023
-0.163619 0.567719 0.0826814 -3.34243
-0.3812 -0.551939 -0.248852 -9.59397
0.209293 -0.0575387 0.117773 3.36724
0.506146 -0.107683 0.143242 6.94505
0.0278139 0.247777 0.266487 -0.783898
-0.19707 0.710101 0.243587 0.709535
0.712638 -0.452921 -0.0870597 -5.43509
0.450714 0.0166229 -0.209292 8.39954
0.0560313 0.364452 0.170251 7.1632
-0.102873 0.00546683 0.310071 12.0224
0.2769 -0.22725 -0.145066 -1.05522
-0.318724 -0.391605 -0.15653 6.69353
0.0867236 0.076708 -0.0813467 5.51007
0.190056 0.232041 -0.126075 3.61054
-0.0204929 -0.25536 -0.000619689 -0.687485
0.127108 0.129115 -0.160411 15.0165
-0.474571 0.0632631 0.000499815 4.60092
-0.226602 0.122479 -0.349811 1.4883
0.618027 0.0846413 0.55077 8.86092
0.100851 0.0491171 0.00465056 3.54867
-0.237485 0.308161 -0.117141 7.5613
0.14322 0.515947 -0.113047 -0.85417
-0.0606205 -0.519838 0.506909 6.91835
0.496582 0.180204 0.124826 0.922323
-0.268382 0.284765 -0.613945 11.4754
-0.0448834 -0.107918 0.375828 -6.43101
0.241933 -0.368803 -0.0127115 2.60269
-0.230889 0.500034 -0.477779 10.9215
0.10343 -0.123538 0.117124 6.97124
-0.355313 0.0505601 -0.0819821 8.67965
-0.0428637 0.158436 -0.486008 4.60826
-0.55767 0.0798077 -0.114989 1.37545
0.0333113 0.447392 0.296873 15.4991
0.567972 -0.0534438 -0.0348571 3.82833
-0.412065 -0.370844 -0.457725 11.6768
-0.0507356 0.0724153 0.467739 0.425704
0.126715 -0.467408 0.217469 -2.79439
-0.402584 0.168019 0.263324 4.46941
-0.326568 0.0734487 0.156476 -1.03943
-0.0346829 0.200411 0.325055 -2.97357
-0.248767 0.245743 0.198796 2.04669
0.00671139 0.178759 0.260879 5.71947
-0.690081 -0.0781026 0.201609 8.24277
-0.131091 0.146923 -0.0882378 0.38914
-0.080723 -0.240868 0.151846 8.70773
0.222032 -0.15701 -0.0894697 5.90165
-0.518909 0.188816 -0.070547 3.67322
-0.300204 -0.246713 -0.158322 -1.97818
-0.282444 0.0176974 -0.260758 9.44077
0.162442 -0.440982 -0.392573 9.91804
-0.380294 -0.157032 -0.295974 0.34025
-0.240001 0.218049 0.023806 5.14226
0.266482 -0.165197 -0.482554 9.31602
0.403566 0.158994 0.242732 0.163087
0.0655487 0.252602 -0.00911899 9.45806
-0.11252 0.181128 -0.0952234 4.9806
-0.34645 0.393432 -0.371065 1.0561
0.0551331 0.121139 -0.316576 12.2623
0.00609236 0.170914 0.103398 1.89906
0.0920835 0.511703 -0.692098 3.9581
-0.520961 0.218663 -0.476701 14.9708
-0.253915 0.11224 0.316513 1.02239
-0.573234 0.409383 -0.0305877 1.3511
0.168747 -0.0262511 -0.517992 8.6358
0.00583853 0.0716681 0.0255558 9.31302
0.502901 -0.370182 -0.14633 1.45665
0.846633 -0.27832 -0.285559 14.0015
0.126096 -0.028463 -0.0393537 5.81147
-0.195417 -0.145944 -0.142353 9.62905
0.500137 0.00357782 0.0320584 3.63627
-0.134546 -0.418271 0.131384 2.47583
-0.096206 0.199943 -0.00628842 7.17102
-0.503581 -0.398001 -0.0839012 -2.25161
-0.741934 0.179458 0.200882 7.21657
-0.483453 -0.392002 0.197117 5.90484
0.0579481 -0.279909 0.088818 3.58612
-0.567817 0.220283 -0.210889 8.59242
-0.22358 -0.224426 0.198846 11.4231
0.453929 -0.00808645 0.260191 13.4926
-0.0430873 0.252747 0.254792 4.0677
-0.0258209 0.568257 -0.840585 1.55927
0.157568 0.346665 0.120324 3.43639
0.188408 -0.319369 -0.248883 6.35525
-0.0859119 -0.208022 -0.0674108 2.1913
-0.127069 -0.0598324 -0.312084 15.7744
0.223287 -0.475789 0.347154 -5.19947
-0.390536 -0.143435 -0.160933 2.94155
0.0895789 -0.0581867 0.223234 15.0632
0.706874 0.391938 0.528116 -5.00283
0.0827907 0.275034 -0.299596 18.4448
0.251208 -0.295468 0.17749 2.18077
0.292805 -0.420246 -0.70977 5.96079
-0.334442 -0.460294 0.0682037 10.0518
0.334574 -0.0458024 -0.15736 -8.31259
-0.109691 0.229777 0.393347 -7.94482
-0.145362 -0.336371 -0.296879 -1.80024
-0.0739018 -0.152244 0.381547 5.82305
0.112639 0.187245 0.0775677 11.7334
-0.399512 -0.0232195 0.140419 9.77259
0.205209 -0.323634 0.0500909 8.6339
-0.452519 0.151252 -0.15204 -1.59492
0.10371 0.466686 -0.0896506 9.39945
0.208494 -0.2849 -0.0780377 9.26505
-0.0251811 0.0298184 -0.430234 10.096
-0.294245 0.0457754 -0.115297 8.58102
0.223756 0.24734 -0.17142 -1.78468
-0.162161 0.412795 -0.238484 12.9188
0.0900739 -0.0107125 0.152722 4.49703
0.527149 0.183795 -0.0502223 8.39832
-0.29145 0.130068 -0.253575 3.88398
-0.282437 0.339438 0.24092 4.43105
0.550122 -0.0560352 0.290264 11.8119
0.00595922 -0.183587 -0.205079 0.919918
0.229439 0.609013 0.837152 -1.85427
-0.197428 0.159419 0.348393 7.15738
0.129717 0.0586044 0.526877 8.83075
0.315629 -0.00642906 0.0336775 8.29322
0.559847 0.0921037 0.0846414 3.96499
0.510502 0.227222 0.538814 2.91428
0.185595 -0.115529 -0.107932 4.89748
-0.455324 -0.164661 0.205712 12.6216
-0.0024741 -0.288164 0.0308967 6.85301
0.516116 -0.0198825 0.616867 2.26541
0.374887 0.0996892 0.134036 -2.725
0.117358 0.661237 -0.209986 11.5687
0.433209 -0.357394 0.0864308 5.87541
0.434094 0.230394 0.193097 0.593519
-0.268892 0.269182 -0.475107 10.1476
0.0714365 -0.169676 0.207683 8.46683
0.110633 -0.271619 -0.201973 4.57997
0.0977506 -0.0703244 -0.410964 5.97399
0.51184 -0.16234 0.0267092 3.25716
0.172205 -0.614626 0.0586433 6.39162
0.11589 0.445195 0.401833 4.61235
-0.17114 -0.187108 0.114969 0.501195
-0.15053 -0.392275 0.190564 0.298072
0.202018 -0.779762 0.32128 6.54056
0.182323 -0.47431 -0.279538 11.257
-0.370242 -0.0090705 -0.00397541 7.28274
0.173714 -0.142617 -0.0670226 0.983607
0.25551 0.025608 0.260322 -0.552036
-0.419623 0.102222 -0.0731506 16.3128
-0.170896 0.398774 0.202012 10.9812
-0.305236 0.397011 0.431 10.6175
-0.191075 -0.589696 -0.42265 0.652471
-0.513964 -0.0225686 0.240319 11.6495
-0.0402158 0.108094 0.26924 -7.07786
-0.150816 -0.0551343 -0.990549 -2.67828
-0.0962017 0.136803 -0.351823 9.45911
-0.139095 0.0367397 0.437397 -1.23855
0.151026 -0.223855 0.333859 0.230992
0.135104 -0.00903492 -0.464025 8.55932
0.178785 0.0155808 -0.246877 6.46156
0.00552599 0.127821 0.175533 3.84734
-0.25684 -0.138575 0.17522 2.33514
-0.153479 0.189808 0.153277 8.28653
-0.443049 0.255745 0.0463536 0.356846
-0.0667357 0.170962 0.381079 19.3356
-0.13597 0.0347092 0.419595 2.11717
0.16167 -0.113633 -0.778161 3.14292
0.0907832 0.335917 -0.265294 7.26763
-0.214458 -0.00815765 0.355324 12.4273
-0.0649143 0.195822 0.118578 3.8428
0.0206339 -0.208572 -0.217729 2.46871
0.433846 -0.192488 0.26157 -0.782372
-0.392391 -0.194419 0.104649 3.893
0.286268 -0.0616387 -0.0348723 9.07758
0.185626 -0.0599809 -0.268427 4.23353
0.169172 -0.205823 -0.152973 7.30118
0.0505569 0.38474 0.307401 8.04245
0.0414267 0.103447 0.0631834 2.85987
-0.130589 -0.264295 0.110851 11.2297
0.0828762 -0.224484 0.325662 10.0331
0.248406 0.0743258 0.253038 3.85644
0.216141 -0.0312211 -0.337325 8.68905
-0.0360361 0.169633 0.277247 6.53837
0.126987 -0.239751 0.168285 0.0858817
0.242297 0.250092 -0.756146 5.45184
-0.153121 0.261577 0.213478 11.2259
-0.228192 0.107644 -0.250956 -5.33588
-0.534038 -0.512219 -0.254416 7.81287
0.0403154 0.440698 -0.367859 4.78106
0.0322178 -0.602811 -0.304011 11.1117
0.493419 -0.296403 -0.167199 -4.92372
0.197171 -0.401395 -0.125652 7.37885
-0.0704695 0.665118 -0.457169 5.53948
-0.239023 0.267579 0.0482207 20.5726
0.45558 -0.108706 0.0537725 4.8543
0.0595529 -0.478222 -0.156358 0.754447
0.0540482 0.322389 -0.0213468 1.29197
0.223753 0.129099 -0.87781 0.747112
-0.418541 0.171242 -0.0890069 9.53793
0.0605123 0.083618 -0.461649 5.60283
-0.304146 -0.109064 -0.121072 6.74259
0.754628 -0.156965 -0.528576 2.53012
0.226826 -0.064532 0.318445 5.9415
0.171016 0.217399 -0.0702252 16.4085
0.0853177 -0.257739 0.220578 15.2611
0.0315403 -0.0749929 0.00914364 3.61429
0.341758 0.234525 0.282748 5.79416
-0.280124 0.317406 -0.871198 5.96222
-0.233025 0.141566 -0.0242929 2.99999
0.535736 0.0993494 -0.264456 -3.81236
0.0985956 0.456014 0.620284 11.5517
-0.627241 -0.19048 0.0654489 4.16953
0.0602961 0.355875 0.34508 18.0675
-0.239042 -0.159464 -0.231087 7.16701
-0.000962449 -0.338086 0.329181 0.784898
0.182547 -0.0463028 0.133321 4.01538
0.689484 0.399193 0.33345 2.81338
0.0826775 0.0688537 -0.101343 -1.71245
-0.381934 0.115657 0.24237 11.8019
-0.36153 -0.289783 0.224958 9.72561
0.428651 0.10822 0.374288 2.07115
0.714379 -0.303121 0.099741 7.56505
-0.215071 -0.411341 0.198355 10.9449
-0.326752 -0.135488 0.37858 0.698423
-0.568639 0.0248907 0.172287 0.582764
-0.0117188 -0.354976 0.156638 -10.0305
0.264719 0.326028 0.163873 6.96718
-0.192515 -0.0435795 -0.493372 -5.06325
-0.0279999 0.0124186 -0.512316 11.0994
-0.452264 -0.597435 0.168113 -0.514458
0.199544 -0.0416338 0.187084 -8.56374
0.232085 0.896547 -0.109941 7.22294
-0.00943496 0.0169237 -0.376013 12.824
0.148886 -0.287463 0.38515 5.20738
-0.200226 -0.395899 0.113746 1.24376
-0.0799603 0.0320274 -0.22536 5.46534
-0.380243 -0.389731 -0.230588 1.99215
-0.593773 -0.267124 -0.051619 -2.78323
-0.0455552 -0.0238413 -0.20599 5.77536
-0.252143 -0.677909 -0.0803631 2.04676
0.00923078 0.0946383 0.143934 16.1408
0.282027 -0.0597522 0.459996 -1.20151
-0.90724 -0.0471177 0.503872 5.84811
-0.45799 0.324896 0.0301542 -2.54163
-0.61884 0.151202 -0.244236 -3.7239
0.189147 -0.135165 0.0338759 14.9208
-0.309845 -0.135069 0.257294 0.71085
0.373832 -0.370863 -0.208954 -5.10383
-0.776259 -0.441969 0.349342 5.83088
-0.245548 0.0735951 0.203002 -2.38088
-0.163843 0.11107 0.0789192 0.615961
0.560633 -0.00693161 0.237536 4.38862
0.00494121 0.0732454 0.726599 8.91949
0.181631 -0.177792 -0.120951 -3.75717
0.266651 0.309897 -0.25422 11.4628
-0.012747 0.35397 0.482849 15.3241
0.227992 0.177981 -0.00597145 5.74359
0.185953 -0.126035 0.0743648 5.63336
-0.276649 -0.166722 0.58058 2.21731
-0.078276 0.298912 0.291836 8.03704
0.00291388 0.232832 0.16586 1.32566
-0.613199 -0.0565366 -0.278333 12.9972
-0.00268605 -0.0890459 -0.167317 7.83954
-0.224113 -0.129951 0.123002 6.51852
-0.838349 0.0132829 0.10117 -1.5859
-0.448829 -0.0833478 -0.389719 11.5779
0.0781703 -0.551703 0.120052 3.36334
0.252623 0.00152298 -0.102831 7.32305
-0.306277 0.134003 -0.359598 6.35432
0.669535 -0.0161697 -0.276254 9.35203
0.0679593 0.230957 -0.0680933 5.74795
-0.189202 -0.0123135 -0.247263 9.26772
-0.144848 -0.0240475 -0.0925964 11.1801
0.2676 -0.0977103 0.0194332 -3.18057
0.4324 -0.650861 -0.747626 2.93227
-0.170944 -0.327428 0.454045 9.70041
-0.567292 -0.0061974 0.166097 2.51853
-0.531744 0.108342 0.228472 -1.86442
-0.41174 0.665496 -0.0345808 8.04828
-0.389097 0.461319 -0.0706421 0.0396512
0.162862 -0.13103 0.248413 9.32007
-0.0549644 0.177377 -0.0200656 -5.40617
0.331723 -0.377627 0.215042 0.283363
